stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,level_id
6fd78927,6fd78927,Post Office,,28.6614,77.235764,,,0,,,0,,
ee021420,ee021420,Red Fort,,28.657742,77.237061,,,0,,,0,,
db2fc1a8,db2fc1a8,Lajpat Rai Market,,28.65613,77.236794,,,0,,,0,,
c827bda7,c827bda7,Jama Masjid,,28.651901,77.237724,,,0,,,0,,
5489bbff,5489bbff,Daryaganj,,28.644388,77.24044,,,0,,,0,,
b119d827,b119d827,Delhi Gate,,28.640673,77.240494,,,0,,,0,,
4cf6ccf0,4cf6ccf0,Kashmere Gate,,28.667879,77.228012,,,0,,,0,,
4c8f43b9,4c8f43b9,Skv,,28.666103,77.222565,,,0,,,0,,
028bfa15,028bfa15,Old Delhi Railway Station Road,,28.662647,77.221237,,,0,,,0,,
7808d182,7808d182,Mithaipul,,28.662682,77.217804,,,0,,,0,,
15d1d9d8,15d1d9d8,Mithaipul Entrance,,28.662712,77.215851,,,0,,,0,,
b09ea8bd,b09ea8bd,Sadar Bazar,,28.657909,77.215889,,,0,,,0,,
42278296,42278296,Moti Nagar,,28.657803,77.140488,,,0,,,0,,
004efb08,004efb08,Canara Bank,,28.655825,77.141052,,,0,,,0,,
1e4e1928,1e4e1928,Bawa Chicken,,28.655155,77.14299,,,0,,,0,,
fb5c6d8e,fb5c6d8e,Zepto,,28.654919,77.143959,,,0,,,0,,
5b4008cf,5b4008cf,Matka Wala,,28.653627,77.146561,,,0,,,0,,
e8e57af0,e8e57af0,Rajouri Garden,,28.649157,77.122749,,,0,,,0,,
ef9438dc,ef9438dc,Rajouri Market,,28.645399,77.121117,,,0,,,0,,
569b65f2,569b65f2,Zudio,,28.643066,77.122681,,,0,,,0,,
6ab56e20,6ab56e20,Vishal Mega Mart,,28.642521,77.123154,,,0,,,0,,
2c07aa76,2c07aa76,Janta Market,,28.641127,77.121902,,,0,,,0,,
99cbae79,99cbae79,J Block Rajouri,,28.640394,77.120026,,,0,,,0,,
068cb844,068cb844,Ansal Tower,,28.638838,77.119881,,,0,,,0,,
e8e57af0,e8e57af0,Rajouri Garden,,28.649157,77.122749,,,0,,,0,,
0c5364b3,0c5364b3,Ramesh Nagar Metro,,28.652664,77.131012,,,0,,,0,,
096fe505,096fe505,Ramesh Nagar,,28.652809,77.131462,,,0,,,0,,
b60ddd7e,b60ddd7e,Icici Bank,,28.654634,77.136444,,,0,,,0,,
ba8f4aa6,ba8f4aa6,Hira Sweets,,28.655622,77.138245,,,0,,,0,,
3fc04067,3fc04067,Clay 1 Grand Banquet,,28.656,77.139076,,,0,,,0,,
aaf87a43,aaf87a43,Fun Cinemas,,28.656614,77.139938,,,0,,,0,,
02501277,02501277,Moti Nagar,,28.657982,77.142746,,,0,,,0,,
42278296,42278296,Moti Nagar,,28.657803,77.140488,,,0,,,0,,
32ef147b,32ef147b,Karampura,,28.660669,77.147903,,,0,,,0,,
545c6392,545c6392,Haldiram'S,,28.661116,77.149544,,,0,,,0,,
92e2a40d,92e2a40d,Ctc Mall,,28.662844,77.153671,,,0,,,0,,
a8136dab,a8136dab,Dlf Capital Greens,,28.663206,77.154488,,,0,,,0,,
a62dc178,a62dc178,Majestic Crown,,28.664371,77.157173,,,0,,,0,,
bc8402ab,bc8402ab,Dlf Office,,28.665005,77.158775,,,0,,,0,,
a404bcda,a404bcda,Inderlok Market,,28.670887,77.166283,,,0,,,0,,
811affb2,811affb2,Inderlok Metro Station,,28.672369,77.168907,,,0,,,0,,
4463142d,4463142d,Kirti Nagar,,28.655773,77.148499,,,0,,,0,,
72e328d1,72e328d1,J Block Kirti Nagar,,28.654306,77.147507,,,0,,,0,,
9cd6fb7d,9cd6fb7d,Ps Kirti Nagar,,28.648365,77.142853,,,0,,,0,,
939f48fb,939f48fb,Sd Public School,,28.647781,77.142464,,,0,,,0,,
d765ccd9,d765ccd9,Kirti Nagar Furniture Market,,28.6464,77.140678,,,0,,,0,,
f2b90bbb,f2b90bbb,Saraswati Garden Cut,,28.645531,77.139534,,,0,,,0,,
52de5d63,52de5d63,Wood Market Mansarrovar Garden,,28.642952,77.137154,,,0,,,0,,
a3aab270,a3aab270,Urban Ladder,,28.638321,77.132431,,,0,,,0,,
58c109e4,58c109e4,Mayapuri Chowk,,28.637709,77.130272,,,0,,,0,,
52bc86bf,52bc86bf,Patel Nagar,,28.645037,77.167046,,,0,,,0,,
4a90ec27,4a90ec27,East Patel Nagar,,28.647686,77.171402,,,0,,,0,,
f95f38f9,f95f38f9,United Towers,,28.645683,77.177261,,,0,,,0,,
4baad945,4baad945,Prasad Nagar Mig Flats,,28.646456,77.178841,,,0,,,0,,
160cabe2,160cabe2,Police Station Parsad Nagar,,28.647776,77.180672,,,0,,,0,,
8c682ded,8c682ded,Tank Road Karol Bagh,,28.650042,77.183365,,,0,,,0,,
8e40e1e3,8e40e1e3,Shastri Park,,28.668451,77.250404,,,0,,,0,,
b8dcf3ee,b8dcf3ee,Kailash Nagar,,28.664141,77.256157,,,0,,,0,,
077d008e,077d008e,Gandhi Nagar Market Gate 1,,28.660406,77.260529,,,0,,,0,,
0abc6524,0abc6524,Gandhi Nagar Market Gate 2,,28.659069,77.261513,,,0,,,0,,
8e40e1e3,8e40e1e3,Shastri Park,,28.668451,77.250404,,,0,,,0,,
11c9bdfe,11c9bdfe,Bypass Road,,28.672476,77.25602,,,0,,,0,,
eea10e16,eea10e16,Shastri Park,,28.672665,77.256119,,,0,,,0,,
52afbbcc,52afbbcc,Shahdara,,28.673531,77.28727,,,0,,,0,,
2dd3d1d3,2dd3d1d3,Starting Point,,28.674532,77.28878,,,0,,,0,,
badb54e3,badb54e3,Shyam Lal College,,28.674688,77.287788,,,0,,,0,,
126dbda1,126dbda1,Moti Ram Road,,28.676369,77.293304,,,0,,,0,,
4571ff62,4571ff62,Ram Nagar,,28.678598,77.293602,,,0,,,0,,
a1e7a496,a1e7a496,Vishwakarma Mandir,,28.679405,77.293938,,,0,,,0,,
26b2a7eb,26b2a7eb,Zudio Mandoli Road,,28.680481,77.294571,,,0,,,0,,
ff178e4d,ff178e4d,Jain Mandir,,28.681278,77.295174,,,0,,,0,,
ae30f9c3,ae30f9c3,Aggarwal Sweet Indra Piyau,,28.682974,77.296341,,,0,,,0,,
25a47615,25a47615,Transformer,,28.684711,77.297417,,,0,,,0,,
d92c5fd3,d92c5fd3,Budh Bazar Stand,,28.686922,77.298409,,,0,,,0,,
29cde001,29cde001,Nathu Chowk,,28.689379,77.299278,,,0,,,0,,
b8225d69,b8225d69,C3 Masjid Nand Nagri,,28.689798,77.30381,,,0,,,0,,
b7a22af0,b7a22af0,Nand Nagri,,28.690851,77.305138,,,0,,,0,,
002a7a49,002a7a49,Nand Nagri Women Cell,,28.692251,77.305023,,,0,,,0,,
b514cbcf,b514cbcf,Tanga Stand,,28.693785,77.304893,,,0,,,0,,
7a1e3226,7a1e3226,Nand Nagri Amba Chaat,,28.696474,77.303864,,,0,,,0,,
eff292b0,eff292b0,Nand Nagri Shamshaam Ghaat,,28.699236,77.30307,,,0,,,0,,
2062ae13,2062ae13,Madoli Chungi Main Stand,,28.699369,77.304665,,,0,,,0,,
688b4f0d,688b4f0d,Sewadham Road Kabristan,,28.702053,77.30674,,,0,,,0,,
104ba58d,104ba58d,Fanneh Khan Road,,28.705238,77.308334,,,0,,,0,,
581a10d0,581a10d0,Shivani Dharamkaanta,,28.709051,77.31208,,,0,,,0,,
8740669e,8740669e,Shri Ram Bal Bharti School,,28.710867,77.314194,,,0,,,0,,
dc7cee60,dc7cee60,Sewa Dham Mandir,,28.716043,77.319092,,,0,,,0,,
043c9b4f,043c9b4f,Salman,,28.719955,77.320885,,,0,,,0,,
f3917480,f3917480,Mansrover Park,,28.675352,77.301178,,,0,,,0,,
7cdf1506,7cdf1506,Swami Dayanand Hospital,,28.678112,77.303833,,,0,,,0,,
a3545205,a3545205,Ibhas Hospital,,28.679743,77.306389,,,0,,,0,,
fa387eb9,fa387eb9,Gtb Bagh College Hospital,,28.682545,77.310493,,,0,,,0,,
faf978f9,faf978f9,Dilshad Garden,,28.675991,77.321495,,,0,,,0,,
005d66ff,005d66ff,Pocket J K Dilshad Garden,,28.679865,77.325096,,,0,,,0,,
fa43069e,fa43069e,Kalyan Hospital,,28.681349,77.328529,,,0,,,0,,
060ac201,060ac201,Cluster Bus Depot Seemapuri,,28.685234,77.331284,,,0,,,0,,
8d53c93d,8d53c93d,Seemapuri,,28.689997,77.329216,,,0,,,0,,
f9f16852,f9f16852,Community Center A Block Seemapuri,,28.692427,77.327629,,,0,,,0,,
959617ba,959617ba,Dlf Seemapuri,,28.693029,77.327209,,,0,,,0,,
b8dc2949,b8dc2949,Mohan Nagar,,28.67856,77.384209,,,0,,,0,,
ed09ba96,ed09ba96,City Forest,,28.697819,77.400528,,,0,,,0,,
575217f0,575217f0,Platinum Crown Banquet,,28.701645,77.400902,,,0,,,0,,
f2e3b0be,f2e3b0be,Arc Angel Society,,28.701742,77.407295,,,0,,,0,,
18d5d1ae,18d5d1ae,Bikanervaka,,28.703571,77.41452,,,0,,,0,,
2e99d7a8,2e99d7a8,Ashiana Chowk Raj Nagar,,28.70306,77.430344,,,0,,,0,,
b8dc2949,b8dc2949,Mohan Nagar,,28.67856,77.384209,,,0,,,0,,
c366f707,c366f707,Lajpat Rai College Sahibabad,,28.678244,77.371773,,,0,,,0,,
9393b419,9393b419,Shyam Park Metro,,28.678175,77.370979,,,0,,,0,,
ed1f73e8,ed1f73e8,Sahibabad Railway Cut,,28.677902,77.36367,,,0,,,0,,
a9bdd38c,a9bdd38c,Major Mohit Sharma Rajender Nagar Metro,,28.677647,77.359123,,,0,,,0,,
fcfbd43a,fcfbd43a,Rajbagh Metro,,28.676956,77.345604,,,0,,,0,,
68f58a21,68f58a21,Nipun Saffron Valley,,28.676769,77.337708,,,0,,,0,,
2912c197,2912c197,Shaheed Nagar Metro,,28.676771,77.333191,,,0,,,0,,
fed8ed9d,fed8ed9d,Raj Bagh,,28.677122,77.346466,,,0,,,0,,
89b2d59e,89b2d59e,Vrindavan Garden,,28.681244,77.345879,,,0,,,0,,
782872fa,782872fa,Esic Hospital,,28.685026,77.345978,,,0,,,0,,
3896a779,3896a779,Mangal Pandey Chowk,,28.685644,77.344025,,,0,,,0,,
8541105f,8541105f,Shiv Chowk,,28.687649,77.341446,,,0,,,0,,
f03578ab,f03578ab,Shalimar Garden,,28.689634,77.34301,,,0,,,0,,
c9937ddf,c9937ddf,Sadbhawna Marg,,28.692633,77.344727,,,0,,,0,,
0e7398a7,0e7398a7,Budh Vihar Main Road,,28.692663,77.344856,,,0,,,0,,
9f712a1a,9f712a1a,Jhilmil,,28.675648,77.312393,,,0,,,0,,
f066fe8b,f066fe8b,Dda Flats Dilshad Garden,,28.678848,77.312393,,,0,,,0,,
0aadb661,0aadb661,Kvm School,,28.67943,77.311958,,,0,,,0,,
0373674b,0373674b,Guru Nanak Rasoi Dilshad Garden,,28.681105,77.313278,,,0,,,0,,
199ab98c,199ab98c,Gtb Hospital Gate 3 Emergency,,28.682659,77.312172,,,0,,,0,,
e6c00f1f,e6c00f1f,Gtb Hospital Gate 7,,28.685127,77.310486,,,0,,,0,,
041ddaa4,041ddaa4,Nand Nagru Red Light,,28.689867,77.307449,,,0,,,0,,
14a9f524,14a9f524,Nand Nagri 212 Stop,,28.691311,77.309952,,,0,,,0,,
9f712a1a,9f712a1a,Jhilmil,,28.675648,77.312393,,,0,,,0,,
0a604898,0a604898,A Block Vivek Vihar,,28.6714,77.317551,,,0,,,0,,
b67526e6,b67526e6,B Block Market,,28.671179,77.317856,,,0,,,0,,
648c6d5e,648c6d5e,Lions Club,,28.669294,77.318802,,,0,,,0,,
c9f95a66,c9f95a66,D Block Vivek Vihar,,28.667276,77.317825,,,0,,,0,,
05e43bfa,05e43bfa,C And D Block Chowk,,28.6663,77.315582,,,0,,,0,,
4540566f,4540566f,Yamuna Sports Complex,,28.664261,77.315002,,,0,,,0,,
4cf6ccf0,4cf6ccf0,Kashmere Gate,,28.667879,77.228012,,,0,,,0,,
e5e35df5,e5e35df5,Skv Mori Gate,,28.666204,77.22319,,,0,,,0,,
754ac1e6,754ac1e6,Mori Gate Market,,28.664053,77.22155,,,0,,,0,,
df42ed5f,df42ed5f,Fire Station,,28.661779,77.220016,,,0,,,0,,
52ccd79e,52ccd79e,Mithaipul,,28.662552,77.217827,,,0,,,0,,
acd75018,acd75018,Teliwara Chowk,,28.660759,77.216064,,,0,,,0,,
7ae7f653,7ae7f653,Sadar Bazar,,28.658104,77.21595,,,0,,,0,,
9ad537a9,9ad537a9,Major Mohit Sharma Rajender Nagar,,28.678095,77.359528,,,0,,,0,,
9cd7b768,9cd7b768,Sps Apartment Panchsheel Park,,28.67795,77.362465,,,0,,,0,,
2b3921f2,2b3921f2,Modern Industry,,28.678068,77.365402,,,0,,,0,,
9a535d0b,9a535d0b,Sahibabad,,28.678249,77.369446,,,0,,,0,,
855742b0,855742b0,Shyam Park Metro,,28.678322,77.371643,,,0,,,0,,
3b519391,3b519391,Rajender Nagar Sahibabad,,28.678621,77.377472,,,0,,,0,,
fa544530,fa544530,Mohan Nagar,,28.678776,77.381187,,,0,,,0,,
59d0e4cd,59d0e4cd,Shaheed Sthal (New Bus Adda),,28.670177,77.416031,,,0,,,0,,
f48ce06d,f48ce06d,Mukand Nagar,,28.667181,77.421799,,,0,,,0,,
d62c06ae,d62c06ae,Hapur Road,,28.669765,77.426353,,,0,,,0,,
b9dc6d69,b9dc6d69,Bus Adda Ghaziabad,,28.67045,77.43074,,,0,,,0,,
59d0e4cd,59d0e4cd,Shaheed Sthal (New Bus Adda),,28.670177,77.416031,,,0,,,0,,
c9f34028,c9f34028,Hapur Mod,,28.666449,77.422348,,,0,,,0,,
9321fdf0,9321fdf0,Prem Nagar,,28.663305,77.423553,,,0,,,0,,
9459d25b,9459d25b,Jassipura Ghaziabad,,28.662758,77.422707,,,0,,,0,,
1dc20525,1dc20525,Gaushala Road,,28.661432,77.421928,,,0,,,0,,
b7191101,b7191101,Gaushala,,28.658583,77.420181,,,0,,,0,,
2aa7c0a4,2aa7c0a4,Samrat Chowk,,28.651064,77.420509,,,0,,,0,,
efc1e558,efc1e558,Ps Vijay Vihar,,28.645622,77.421806,,,0,,,0,,
6e51a75e,6e51a75e,Sbi Vijay Nagar,,28.643373,77.42205,,,0,,,0,,
7813462b,7813462b,Bypass Vijay Nagar,,28.641741,77.421837,,,0,,,0,,
59d0e4cd,59d0e4cd,Shaheed Sthal (New Bus Adda),,28.670177,77.416031,,,0,,,0,,
04048b06,04048b06,Hindon Vihar Meerut Road,,28.674685,77.416588,,,0,,,0,,
b7d29d10,b7d29d10,Mariyam Nagar,,28.682249,77.414185,,,0,,,0,,
56479065,56479065,Mariyam Nagar Institute Area,,28.683086,77.414124,,,0,,,0,,
f9fc7390,f9fc7390,Nandgram Main Chowk,,28.685061,77.412018,,,0,,,0,,
417f4892,417f4892,Shyam Park,,28.678217,77.370911,,,0,,,0,,
a9d934f6,a9d934f6,Sahibabad Ghaziabad,,28.678612,77.377846,,,0,,,0,,
c6166d06,c6166d06,Bikaner Sweets,,28.678835,77.381287,,,0,,,0,,
8a9bdc95,8a9bdc95,Mohan Nagar,,28.678877,77.381653,,,0,,,0,,
417f4892,417f4892,Shyam Park,,28.678217,77.370911,,,0,,,0,,
ea5699cd,ea5699cd,Hanuman Mandir,,28.678005,77.367424,,,0,,,0,,
660815b6,660815b6,Indira Colony,,28.677849,77.362823,,,0,,,0,,
25d194ad,25d194ad,Major Mohit Sharma Rajender Nagar,,28.677408,77.354462,,,0,,,0,,
e8e5f881,e8e5f881,Vitara Banquet,,28.677156,77.348404,,,0,,,0,,
cafdc83f,cafdc83f,Raj Bagh Metro,,28.677008,77.345673,,,0,,,0,,
9e77eac7,9e77eac7,Gyani Border,,28.676779,77.340126,,,0,,,0,,
51fb2aa7,51fb2aa7,Shaheed Nagar Metro,,28.676479,77.332817,,,0,,,0,,
f35fc209,f35fc209,Up Border,,28.676306,77.32486,,,0,,,0,,
b31778bf,b31778bf,Paschim Vihar (East),,28.677305,77.112251,,,0,,,0,,
bb119a97,bb119a97,Balaji Action Hospital,,28.674417,77.113518,,,0,,,0,,
1f3eedfb,1f3eedfb,Shivangi Kunj,,28.669308,77.112617,,,0,,,0,,
ef09db51,ef09db51,Pragati Apartments,,28.666937,77.112221,,,0,,,0,,
1933d311,1933d311,Shamshaan Ghaat,,28.662306,77.109894,,,0,,,0,,
cd6919d8,cd6919d8,Raghubir Nagar,,28.658712,77.108734,,,0,,,0,,
2a28238c,2a28238c,Ghode Wala Mandir,,28.653017,77.109291,,,0,,,0,,
38c6ff37,38c6ff37,Paschim Vihar (West),,28.678539,77.102119,,,0,,,0,,
a622a0e5,a622a0e5,Dr Dassan Ayurveda,,28.678995,77.097649,,,0,,,0,,
4e6540e9,4e6540e9,Gh1 Archana Apartment,,28.678299,77.09684,,,0,,,0,,
6f55da45,6f55da45,Khoobsurat Primary School,,28.677233,77.096626,,,0,,,0,,
0cce68e5,0cce68e5,Gurudwara A-1 Paschim Vihar,,28.674498,77.096291,,,0,,,0,,
72d37c40,72d37c40,Gd Goenka School,,28.673321,77.096764,,,0,,,0,,
69d6a333,69d6a333,Jwala Heri Market,,28.668768,77.101547,,,0,,,0,,
b31778bf,b31778bf,Paschim Vihar (East),,28.677305,77.112251,,,0,,,0,,
bbc81939,bbc81939,Madipur,,28.676592,77.119095,,,0,,,0,,
b702d1fd,b702d1fd,Wedding Banquet,,28.675568,77.12722,,,0,,,0,,
2bef4d6c,2bef4d6c,Shivaji Park,,28.67527,77.1297,,,0,,,0,,
112c085c,112c085c,Govind Puri,,28.544413,77.264259,,,0,,,0,,
7df51db3,7df51db3,Govind Puri Gali No 12,,28.537996,77.261482,,,0,,,0,,
b3719e67,b3719e67,Hanuman Mandir,,28.534706,77.260201,,,0,,,0,,
d6004295,d6004295,Fish Market,,28.530014,77.258316,,,0,,,0,,
f99220ca,f99220ca,Tara Apartment,,28.524038,77.256142,,,0,,,0,,
300fea94,300fea94,Jamia College,,28.51746,77.253624,,,0,,,0,,
8c2682c0,8c2682c0,Jamia Hospital,,28.514645,77.252617,,,0,,,0,,
3292f0aa,3292f0aa,Sangam Vihar,,28.512125,77.250381,,,0,,,0,,
6d3d1d87,6d3d1d87,Majlis Park,,28.724157,77.182068,,,0,,,0,,
5d09f50b,5d09f50b,Mukundpur Chowk,,28.732855,77.183281,,,0,,,0,,
678cffad,678cffad,Authority Road,,28.732306,77.189552,,,0,,,0,,
4185ce2b,4185ce2b,Bangali Colony,,28.736967,77.197334,,,0,,,0,,
7bc2f411,7bc2f411,Sant Nagar Main Market,,28.741285,77.1978,,,0,,,0,,
1f8ed5b8,1f8ed5b8,Sant Nagar B Block,,28.745165,77.19809,,,0,,,0,,
45af9750,45af9750,Govt Sarvodaya Kanya Vidyalaya,,28.749992,77.198547,,,0,,,0,,
0721d96b,0721d96b,Baba Colony,,28.752583,77.198769,,,0,,,0,,
1895a8e2,1895a8e2,Burari Chowk,,28.754311,77.198975,,,0,,,0,,
6d3d1d87,6d3d1d87,Majlis Park,,28.724157,77.182068,,,0,,,0,,
f6ffd614,f6ffd614,Mukundpur Chowk,,28.732193,77.182556,,,0,,,0,,
a8987941,a8987941,Shiv Mandir,,28.735891,77.18325,,,0,,,0,,
c423d8fc,c423d8fc,Azadpur,,28.707287,77.179863,,,0,,,0,,
cf9cc563,cf9cc563,Mahendru Enclave,,28.702528,77.18251,,,0,,,0,,
6055706f,6055706f,Gujranwala Town,,28.699219,77.185249,,,0,,,0,,
f01dc72d,f01dc72d,B Block Industries Area,,28.696648,77.187386,,,0,,,0,,
e86e6569,e86e6569,State Bank Colony,,28.693647,77.189857,,,0,,,0,,
c412e214,c412e214,Gurudwara Sahib,,28.69125,77.191704,,,0,,,0,,
2aa65466,2aa65466,Rana Pratap Bagh,,28.68869,77.193375,,,0,,,0,,
cb233074,cb233074,Rajpura Gurmandi,,28.68446,77.196449,,,0,,,0,,
cb745e15,cb745e15,Roop Nagar,,28.683659,77.196846,,,0,,,0,,
bc7fcb44,bc7fcb44,Shakti Nagar Chowk,,28.68174,77.198364,,,0,,,0,,
a224c92c,a224c92c,Kamla Nagar,,28.678959,77.200623,,,0,,,0,,
5f64ca48,5f64ca48,Ghanta Ghar,,28.676924,77.202217,,,0,,,0,,
c423d8fc,c423d8fc,Azadpur,,28.707287,77.179863,,,0,,,0,,
91cd4afc,91cd4afc,Mahendru Enclave,,28.702925,77.182114,,,0,,,0,,
fde3b720,fde3b720,Bada Bagh,,28.701832,77.183044,,,0,,,0,,
99070424,99070424,Satyawati College,,28.695883,77.180077,,,0,,,0,,
0df53178,0df53178,Sewa Bharti,,28.694756,77.179222,,,0,,,0,,
cae2e0ef,cae2e0ef,Ambedkar Chowk,,28.691275,77.176567,,,0,,,0,,
ea0b232f,ea0b232f,Shalimar Bagh,,28.70182,77.165184,,,0,,,0,,
683b0d12,683b0d12,Wazirpur Industries Area,,28.701263,77.167671,,,0,,,0,,
a1c7da3d,a1c7da3d,Raj Mandir Hyper Market,,28.696596,77.170181,,,0,,,0,,
b953eeab,b953eeab,Deep Market Ashok Vihar,,28.693483,77.173378,,,0,,,0,,
92d73202,92d73202,Shiv Market,,28.692102,77.174828,,,0,,,0,,
8521ae49,8521ae49,Ambedkar Chowk,,28.691153,77.176468,,,0,,,0,,
ea0b232f,ea0b232f,Shalimar Bagh,,28.70182,77.165184,,,0,,,0,,
6e07a946,6e07a946,Shalimar Bagh Bus Stand,,28.703959,77.169319,,,0,,,0,,
5dd81921,5dd81921,Jain Eye And Medical Center,,28.705986,77.169014,,,0,,,0,,
2492de37,2492de37,Fortis Hospital,,28.709738,77.168701,,,0,,,0,,
fdaa676c,fdaa676c,Kela Godam,,28.711229,77.167557,,,0,,,0,,
2a9875fb,2a9875fb,Kali Badi Mandir,,28.713533,77.165886,,,0,,,0,,
9523b4d6,9523b4d6,Shalimar Village,,28.720636,77.159172,,,0,,,0,,
03b269f2,03b269f2,Haider Pur Village,,28.723156,77.150612,,,0,,,0,,
c23de43c,c23de43c,Haider Pur,,28.724051,77.146965,,,0,,,0,,
ea0b232f,ea0b232f,Shalimar Bagh,,28.70182,77.165184,,,0,,,0,,
96d6f1a7,96d6f1a7,Wazirpur Industries,,28.70014,77.158607,,,0,,,0,,
e0c07a2e,e0c07a2e,Punjab Kesari,,28.695591,77.155411,,,0,,,0,,
bdef8ba0,bdef8ba0,Nsp,,28.69417,77.154694,,,0,,,0,,
ce1850a4,ce1850a4,Wazirpur Depot,,28.691092,77.153526,,,0,,,0,,
57d9c900,57d9c900,Shakur Pur,,28.68605,77.150688,,,0,,,0,,
2d1ef476,2d1ef476,Britannia Stand,,28.68384,77.147469,,,0,,,0,,
6169ebc2,6169ebc2,Britannia Chowk,,28.683727,77.146835,,,0,,,0,,
971621c9,971621c9,Shakurpur,,28.685781,77.149651,,,0,,,0,,
dd04cfb1,dd04cfb1,Shakur Pur Market,,28.686796,77.146172,,,0,,,0,,
5e5cdb03,5e5cdb03,Britannia Chowk,,28.685465,77.143852,,,0,,,0,,
6469cd44,6469cd44,Raj Nagar,,28.685518,77.141945,,,0,,,0,,
9bfe3df8,9bfe3df8,Shri Nagar,,28.684519,77.139481,,,0,,,0,,
e73771bf,e73771bf,Aggarwal Sweet 2 No Gali,,28.683546,77.137459,,,0,,,0,,
b44736ce,b44736ce,Mahendra Park,,28.683283,77.135857,,,0,,,0,,
fe1e1254,fe1e1254,Raja Park,,28.683424,77.133995,,,0,,,0,,
eb367049,eb367049,Railway Colony,,28.68347,77.132797,,,0,,,0,,
ca0ee142,ca0ee142,Shakur Pur Railway Station,,28.683828,77.128365,,,0,,,0,,
a67d33e8,a67d33e8,Rani Bagh Market,,28.683918,77.127571,,,0,,,0,,
2eafc0f3,2eafc0f3,Haryana Mantri Bhawan,,28.686691,77.12207,,,0,,,0,,
af52994c,af52994c,Kesav Mahavir College,,28.686941,77.120789,,,0,,,0,,
8ee85b2e,8ee85b2e,Bhagwan Mahavir Hospital,,28.687407,77.117691,,,0,,,0,,
47250560,47250560,Mahavir,,28.687416,77.118683,,,0,,,0,,
971621c9,971621c9,Shakurpur,,28.685781,77.149651,,,0,,,0,,
ac333110,ac333110,Telephone Exchange,,28.686558,77.151062,,,0,,,0,,
8555c933,8555c933,D Mall,,28.690056,77.153,,,0,,,0,,
c186d9cd,c186d9cd,Subhash Place,,28.691959,77.153442,,,0,,,0,,
ae699e60,ae699e60,Pacific Mall,,28.694389,77.154579,,,0,,,0,,
bec8c476,bec8c476,Wazirpur Depot,,28.695576,77.155182,,,0,,,0,,
f89de9a7,f89de9a7,Premwadi Under Pas,,28.697584,77.156197,,,0,,,0,,
ed70be98,ed70be98,Richi Rich,,28.701382,77.161987,,,0,,,0,,
3896abf9,3896abf9,Shalimar Bagh Metro Station,,28.702648,77.165863,,,0,,,0,,
00b15529,00b15529,Shalimar Bagh Bus Stand,,28.703871,77.169167,,,0,,,0,,
3727725f,3727725f,Shalimar Bagh Flyover,,28.705051,77.171486,,,0,,,0,,
1bfb7ac8,1bfb7ac8,Azadpur,,28.710209,77.175827,,,0,,,0,,
e3eee0db,e3eee0db,Punjabi Bagh,,28.672943,77.146011,,,0,,,0,,
4c58f18a,4c58f18a,Maharaj Agarsen Hospital,,28.672646,77.136002,,,0,,,0,,
6e3e05dd,6e3e05dd,Gurunanak Public School,,28.670322,77.131859,,,0,,,0,,
68b7a629,68b7a629,Sarvodaya Kanya Vidyalaya,,28.670465,77.130692,,,0,,,0,,
9b08de6d,9b08de6d,V.K Gulla Chowk,,28.67038,77.128365,,,0,,,0,,
3afe40ec,3afe40ec,Ck Biral Hospital,,28.669149,77.128235,,,0,,,0,,
f762abca,f762abca,Club Road,,28.666519,77.127937,,,0,,,0,,
69914bbc,69914bbc,Hansraj Model School,,28.666666,77.122345,,,0,,,0,,
493c749b,493c749b,Paschim Puri,,28.66696,77.119102,,,0,,,0,,
05c73d14,05c73d14,Captain Mall,,28.667492,77.113701,,,0,,,0,,
30043cd4,30043cd4,Mayapuri,,28.637098,77.129738,,,0,,,0,,
9d7c8982,9d7c8982,Government Press,,28.633617,77.127052,,,0,,,0,,
f1f1c68b,f1f1c68b,Metal Forging,,28.631208,77.124962,,,0,,,0,,
4e2b9715,4e2b9715,Mohan Mandir,,28.629274,77.123344,,,0,,,0,,
2c9b5759,2c9b5759,Ram Mandir,,28.6287,77.122787,,,0,,,0,,
29b9a0f0,29b9a0f0,Tagor School,,28.626575,77.121002,,,0,,,0,,
ed829928,ed829928,Gulab House,,28.623457,77.118362,,,0,,,0,,
de5dbf67,de5dbf67,Lavanya Grand,,28.621075,77.116188,,,0,,,0,,
49dfc675,49dfc675,Khalsha Resturant,,28.620098,77.114777,,,0,,,0,,
c1a29c59,c1a29c59,Jung Market,,28.618084,77.112129,,,0,,,0,,
52a43a04,52a43a04,Maya Enclave,,28.616728,77.110229,,,0,,,0,,
e5d511dc,e5d511dc,Lajbanti Garden,,28.61466,77.1073,,,0,,,0,,
da1f62cb,da1f62cb,Janakpuri D Block,,28.610945,77.103775,,,0,,,0,,
d694a44b,d694a44b,Sagar Pur,,28.6089,77.10273,,,0,,,0,,
30043cd4,30043cd4,Mayapuri,,28.637098,77.129738,,,0,,,0,,
9d7c8982,9d7c8982,Government Press,,28.633617,77.127052,,,0,,,0,,
f1f1c68b,f1f1c68b,Metal Forging,,28.631208,77.124962,,,0,,,0,,
4e2b9715,4e2b9715,Mohan Mandir,,28.629274,77.123344,,,0,,,0,,
