trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
trip_9,06:06:26,06:06:26,2674398b,2,,0,0,592.152,1,0,0
trip_9,06:07:59,06:07:59,4bef7978,3,,0,0,719.825,1,0,0
trip_9,06:12:26,06:12:26,a8cb3b3a,4,,0,0,1099.434,1,0,0
trip_9,06:20:19,06:20:19,2cb2b4c9,5,,0,0,1768.758,1,0,0
trip_9,06:22:20,06:22:20,ef724e28,6,,0,0,1936.323,1,0,0
trip_9,06:26:48,06:26:48,36e67ca8,7,,0,0,2313.107,1,0,0
trip_9,06:35:13,06:35:13,bce0e289,8,,0,0,3017.395,1,0,0
trip_9,06:37:45,06:37:45,265fcad3,9,,0,0,3295.227,1,0,0
trip_9,06:39:47,06:39:47,fbdbb737,10,,0,0,3488.554,1,0,0
trip_9,06:41:41,06:41:41,5a05c966,11,,0,0,3648.134,1,0,0
trip_9,06:42:59,06:42:59,103764fe,12,,0,0,3756.48,1,0,0
trip_9,06:44:57,06:44:57,c5c3866f,13,,0,0,3919.981,1,0,0
trip_10,06:00:00,06:00:00,7d26ff0d,1,,0,0,0.0,1,0,0
trip_10,06:08:57,06:08:57,4a5de147,2,,0,0,1012.208,1,0,0
trip_10,06:12:05,06:12:05,7e40e279,3,,0,0,1277.082,1,0,0
trip_10,06:20:16,06:20:16,0001e311,4,,0,0,1958.511,1,0,0
trip_10,06:26:03,06:26:03,4412a30c,5,,0,0,2474.844,1,0,0
trip_10,06:33:21,06:33:21,0424c5d1,6,,0,0,3104.09,1,0,0
trip_10,06:34:27,06:34:27,dc6ceba0,7,,0,0,3194.856,1,0,0
trip_11,06:00:00,06:00:00,ad8670e7,1,,0,0,0.0,1,0,0
trip_11,06:09:08,06:09:08,bba55867,2,,0,0,1309.064,1,0,0
trip_11,06:11:19,06:11:19,e20eb607,3,,0,0,1490.693,1,0,0
trip_11,06:13:06,06:13:06,2efc2073,4,,0,0,1647.035,1,0,0
trip_11,06:14:29,06:14:29,f4e85a81,5,,0,0,1763.916,1,0,0
trip_11,06:15:50,06:15:50,25d8dcd6,6,,0,0,1877.68,1,0,0
trip_11,06:21:31,06:21:31,384741bc,7,,0,0,2371.444,1,0,0
trip_11,06:23:49,06:23:49,bb441d64,8,,0,0,2574.086,1,0,0
trip_12,06:00:00,06:00:00,ad8670e7,1,,0,0,0.0,1,0,0
trip_12,06:04:47,06:04:47,cfcf1774,2,,0,0,550.075,1,0,0
trip_12,06:07:54,06:07:54,2e952fa6,3,,0,0,810.453,1,0,0
trip_12,06:11:09,06:11:09,4a188192,4,,0,0,1082.27,1,0,0
trip_12,06:12:43,06:12:43,520fb95b,5,,0,0,1212.543,1,0,0
trip_12,06:14:15,06:14:15,0c573e23,6,,0,0,1341.249,1,0,0
trip_13,06:00:00,06:00:00,ad8670e7,1,,0,0,0.0,1,0,0
trip_13,06:06:13,06:06:13,f0de61bb,2,,0,0,509.522,1,0,0
trip_13,06:08:15,06:08:15,68c6b44e,3,,0,0,677.47,1,0,0
trip_13,06:09:36,06:09:36,56c38bea,4,,0,0,790.267,1,0,0
trip_13,06:13:59,06:13:59,ad52a920,5,,0,0,1156.156,1,0,0
trip_13,06:26:34,06:26:34,5e808e5c,6,,0,0,2208.376,1,0,0
trip_13,06:29:12,06:29:12,e8e4344e,7,,0,0,2428.088,1,0,0
trip_13,06:34:02,06:34:02,a853d963,8,,0,0,2830.36,1,0,0
trip_14,06:30:00,06:30:00,6801af13,1,,0,0,0.0,1,0,0
trip_14,06:43:49,06:43:49,a2f3ec8d,2,,0,0,1157.713,1,0,0
trip_14,06:47:14,06:47:14,c76f8f72,3,,0,0,1443.771,1,0,0
trip_14,06:48:43,06:48:43,279c4546,4,,0,0,1570.24,1,0,0
trip_14,06:52:11,06:52:11,20b69034,5,,0,0,1888.498,1,0,0
trip_15,06:30:00,06:30:00,6801af13,1,,0,0,0.0,1,0,0
trip_15,06:32:02,06:32:02,c67a70b8,2,,0,0,219.979,1,0,0
trip_15,06:35:51,06:35:51,58935268,3,,0,0,537.224,1,0,0
trip_15,06:46:05,06:46:05,7c496787,4,,0,0,1396.19,1,0,0
trip_15,06:48:46,06:48:46,d45423c6,5,,0,0,1619.54,1,0,0
trip_15,06:53:04,06:53:04,15f7a680,6,,0,0,1977.405,1,0,0
trip_15,06:54:58,06:54:58,8248bde5,7,,0,0,2136.779,1,0,0
trip_15,06:57:25,06:57:25,f36991a2,8,,0,0,2339.419,1,0,0
trip_15,07:02:38,07:02:38,748733fe,9,,0,0,2783.04,1,0,0
trip_16,06:30:00,06:30:00,ad8670e7,1,,0,0,0.0,1,0,0
trip_16,06:35:27,06:35:27,b40c8d2a,2,,0,0,421.712,1,0,0
trip_16,06:39:15,06:39:15,7135d51a,3,,0,0,753.055,1,0,0
trip_16,06:43:00,06:43:00,287b9fe3,4,,0,0,1114.291,1,0,0
trip_16,06:47:26,06:47:26,4230dd24,5,,0,0,1483.008,1,0,0
trip_16,06:53:35,06:53:35,4952931d,6,,0,0,1998.031,1,0,0
trip_16,06:54:15,06:54:15,2ccec9ca,7,,0,0,2051.636,1,0,0
trip_16,06:59:32,06:59:32,62a65a1e,8,,0,0,2493.408,1,0,0
trip_16,07:02:15,07:02:15,163129ef,9,,0,0,2719.554,1,0,0
trip_16,07:05:55,07:05:55,5e2f670e,10,,0,0,3090.461,1,0,0
trip_16,07:09:05,07:09:05,8152b541,11,,0,0,3291.126,1,0,0
trip_16,07:12:11,07:12:11,a78b0897,12,,0,0,3549.536,1,0,0
trip_17,06:00:00,06:00:00,1a24717d,1,,0,0,0.0,1,0,0
trip_17,06:02:04,06:02:04,484e54c5,2,,0,0,192.248,1,0,0
trip_17,06:03:57,06:03:57,122f9776,3,,0,0,354.093,1,0,0
trip_17,06:06:14,06:06:14,a4f1f360,4,,0,0,610.836,1,0,0
trip_17,06:08:03,06:08:03,14d7142d,5,,0,0,763.259,1,0,0
trip_17,06:09:26,06:09:26,46b2bb53,6,,0,0,878.468,1,0,0
trip_17,06:13:35,06:13:35,c07e046c,7,,0,0,1276.764,1,0,0
trip_17,06:18:57,06:18:57,852f1053,8,,0,0,1717.238,1,0,0
trip_17,06:21:45,06:21:45,b21450f5,9,,0,0,1951.412,1,0,0
trip_17,06:31:30,06:31:30,5a3d42eb,10,,0,0,2840.199,1,0,0
trip_18,06:00:00,06:00:00,1a24717d,1,,0,0,0.0,1,0,0
trip_18,06:08:09,06:08:09,6d078f2d,2,,0,0,882.575,1,0,0
trip_18,06:09:27,06:09:27,c51c67da,3,,0,0,991.428,1,0,0
trip_18,06:11:58,06:11:58,e203a7fc,4,,0,0,1200.667,1,0,0
trip_18,06:16:11,06:16:11,19c9a27e,5,,0,0,1552.476,1,0,0
trip_18,06:20:37,06:20:37,bcf4bb1b,6,,0,0,1932.504,1,0,0
trip_18,06:22:42,06:22:42,eea7e2c5,7,,0,0,2121.12,1,0,0
trip_18,06:24:50,06:24:50,dd2bc95e,8,,0,0,2300.248,1,0,0
trip_18,06:26:01,06:26:01,d3578cce,9,,0,0,2399.798,1,0,0
trip_18,06:28:04,06:28:04,bb5eae41,10,,0,0,2570.506,1,0,0
trip_19,06:00:00,06:00:00,c56bbe1c,1,,0,0,0.0,1,0,0
trip_19,06:45:13,06:45:13,29c0fdb7,2,,0,0,4506.172,1,0,0
trip_19,06:47:33,06:47:33,f5fd6892,3,,0,0,4701.839,1,0,0
trip_20,06:00:00,06:00:00,c56bbe1c,1,,0,0,0.0,1,0,0
trip_20,06:19:20,06:19:20,b5177d26,2,,0,0,1704.984,1,0,0
trip_20,06:28:10,06:28:10,3bf7d838,3,,0,0,2671.568,1,0,0
trip_20,06:32:35,06:32:35,83013849,4,,0,0,3017.67,1,0,0
trip_20,06:37:24,06:37:24,4ad8860f,5,,0,0,3381.664,1,0,0
trip_20,06:40:06,06:40:06,c53eb080,6,,0,0,3670.048,1,0,0
trip_21,06:00:00,06:00:00,c56bbe1c,1,,0,0,0.0,1,0,0
trip_21,06:11:35,06:11:35,59d37629,2,,0,0,1248.149,1,0,0
trip_21,06:12:07,06:12:07,be241e3b,3,,0,0,1292.358,1,0,0
trip_21,06:14:06,06:14:06,7ca5ce2b,4,,0,0,1458.074,1,0,0
trip_21,06:18:00,06:18:00,829ec9f9,5,,0,0,1856.555,1,0,0
trip_22,06:00:00,06:00:00,c56bbe1c,1,,0,0,0.0,1,0,0
trip_22,06:06:25,06:06:25,ffe3f82d,2,,0,0,651.496,1,0,0
trip_22,06:07:16,06:07:16,d057097a,3,,0,0,731.227,1,0,0
trip_22,06:16:41,06:16:41,21871ad0,4,,0,0,1709.584,1,0,0
trip_22,06:18:00,06:18:00,4752783a,5,,0,0,1818.697,1,0,0
trip_22,06:21:17,06:21:17,2a9eba68,6,,0,0,2092.54,1,0,0
trip_23,06:00:00,06:00:00,c56bbe1c,1,,0,0,0.0,1,0,0
trip_23,06:09:23,06:09:23,24efd46b,2,,0,0,1207.647,1,0,0
trip_23,06:14:07,06:14:07,996352df,3,,0,0,1602.654,1,0,0
trip_23,06:21:59,06:21:59,a3768b16,4,,0,0,2290.313,1,0,0
trip_23,06:28:14,06:28:14,3a4711c5,5,,0,0,2811.857,1,0,0
trip_23,06:30:02,06:30:02,834e198c,6,,0,0,3174.271,1,0,0
trip_23,06:35:06,06:35:06,87cfd87c,7,,0,0,3597.991,1,0,0
trip_23,06:40:14,06:40:14,005ae8e7,8,,0,0,4165.813,1,0,0
trip_23,06:43:17,06:43:17,e4776238,9,,0,0,4440.674,1,0,0
trip_23,06:56:29,06:56:29,f89ed420,10,,0,0,5735.298,1,0,0
trip_23,07:01:18,07:01:18,9361c00a,11,,0,0,6132.146,1,0,0
trip_24,06:00:00,06:00:00,f453ca34,1,,0,0,0.0,1,0,0
trip_24,06:17:10,06:17:10,8781ca1e,2,,0,0,1699.242,1,0,0
trip_24,06:22:23,06:22:23,4f21bc6b,3,,0,0,2541.539,1,0,0
trip_24,06:30:15,06:30:15,e8d86a09,4,,0,0,3220.464,1,0,0
trip_24,06:37:23,06:37:23,85969a69,5,,0,0,3816.638,1,0,0
trip_24,06:42:28,06:42:28,09b41f5e,6,,0,0,4394.541,1,0,0
trip_24,06:43:35,06:43:35,6dd53b93,7,,0,0,4488.34,1,0,0
trip_24,06:44:39,06:44:39,e6577ca5,8,,0,0,4577.223,1,0,0
trip_24,06:47:43,06:47:43,0fc9ed67,9,,0,0,5611.26,1,0,0
trip_24,06:53:12,06:53:12,4acc3327,10,,0,0,6069.636,1,0,0
trip_24,07:02:38,07:02:38,41fd0491,11,,0,0,6858.952,1,0,0
trip_24,07:05:04,07:05:04,686cf4ba,12,,0,0,7062.719,1,0,0
trip_24,07:07:29,07:07:29,322e165b,13,,0,0,7333.817,1,0,0
trip_25,06:00:00,06:00:00,f453ca34,1,,0,0,0.0,1,0,0
trip_25,06:17:10,06:17:10,8781ca1e,2,,0,0,1699.242,1,0,0
trip_25,06:22:23,06:22:23,4f21bc6b,3,,0,0,2541.539,1,0,0
trip_25,06:30:15,06:30:15,e8d86a09,4,,0,0,3220.464,1,0,0
trip_25,06:37:23,06:37:23,85969a69,5,,0,0,3816.638,1,0,0
trip_25,06:42:28,06:42:28,09b41f5e,6,,0,0,4394.541,1,0,0
trip_25,06:43:35,06:43:35,6dd53b93,7,,0,0,4488.34,1,0,0
trip_25,06:44:39,06:44:39,e6577ca5,8,,0,0,4577.223,1,0,0
trip_25,06:47:43,06:47:43,0fc9ed67,9,,0,0,5611.26,1,0,0
trip_25,06:53:12,06:53:12,4acc3327,10,,0,0,6069.636,1,0,0
trip_25,07:02:38,07:02:38,41fd0491,11,,0,0,6858.952,1,0,0
trip_25,07:05:04,07:05:04,686cf4ba,12,,0,0,7062.719,1,0,0
trip_25,07:07:29,07:07:29,322e165b,13,,0,0,7333.817,1,0,0
trip_26,06:00:00,06:00:00,af8272b2,1,,0,0,0.0,1,0,0
trip_26,06:03:59,06:03:59,d6b26be8,2,,0,0,332.143,1,0,0
trip_26,06:07:49,06:07:49,7a1c74ec,3,,0,0,651.586,1,0,0
trip_26,06:08:02,06:08:02,f0892a66,4,,0,0,668.549,1,0,0
